# Experiment: dynamic_v6_xy_overhead
# Description: xy_overhead on r_approach_z + r_z
# Reward change: +xy_overhead gate (both r_z)
# Box type: dynamic
# X axis: trainer_timestep (1 timestep = 4096 env steps)
# Y axis: see column headers
trainer_timestep,progress_pct,Total_reward_mean,overlap_ratio,r_success,xy_err
439380,90.0,5368.23095703125,0.06474398821592331,0.011621933430433273,9.450885772705078
444262,91.0,5356.77490234375,0.06088552996516228,0.010419233702123165,9.474930763244629
449144,92.0,4466.9052734375,0.05921480804681778,0.009736619889736176,10.198371887207031
454026,93.0,3916.109375,0.049833472818136215,0.0074712433852255344,17.040781021118164
458908,94.0,5191.8232421875,0.06334570795297623,0.010971825569868088,11.406624794006348
463790,95.0,5735.10693359375,0.06655680388212204,0.011724450625479221,13.323817253112793
468672,96.0,5475.2744140625,0.06375942379236221,0.010999330319464207,13.114601135253906
473554,97.0,4890.32177734375,0.06820639222860336,0.011484410613775253,9.239180564880371
478436,98.0,4798.6328125,0.06768231838941574,0.012029501609504223,10.347577095031738
483318,99.0,4590.6748046875,0.061682987958192825,0.010719283483922482,14.820255279541016
488200,100.0,1898.9345703125,0.02012791857123375,0.0034155682660639286,32.11414337158203
